food_item,fat_g,satfat_g,carbs_g,protein_g,fiber_g,energy_kcal_calculated
"ON THE BORDER, soft taco with ground beef, cheese and lettuce",0.11050000000000001,0.05071129707112971,0.19280000000000003,0.14934329710144928,0.02278481012658228,0.2546928801510608
"Restaurant, Mexican, soft taco with ground beef, cheese and lettuce",0.1081,0.046924686192468625,0.17920000000000003,0.14221014492753625,0.0189873417721519,0.2434743974230812
"Restaurant, Latino, chicken and rice, entree, prepared",0.0506,0.011516736401673642,0.2003,0.13609601449275363,0.015189873417721518,0.19293568810396533
"Restaurant, Latino, empanadas, beef, prepared",0.1837,0.053933054393305445,0.3119,0.12805706521739132,0.02531645569620253,0.37243141175163835
"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",0.0901,0.022887029288702933,0.3149,0.06329257246376813,0.07341772151898734,0.2548039542374764
"Restaurant, Latino, pupusas con queso (pupusas, cheese)",0.1325,0.06777196652719666,0.22390000000000002,0.13269927536231887,0.03670886075949367,0.2840164389647895
"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",0.1043,0.03311715481171548,0.2302,0.13032155797101452,0.03291139240506329,0.25769188048428304
"Restaurant, Latino, tamale, corn",0.0721,0.027500000000000004,0.2668,0.03940217391304349,0.04050632911392405,0.20604243030101077
"Restaurant, Mexican, spanish rice",0.0529,0.01051255230125523,0.3116,0.037137681159420295,0.015189873417721518,0.20593135621459513
"Restaurant, Mexican, refried beans",0.0677,0.019246861924686196,0.1679,0.07823822463768117,0.10126582278481013,0.17294235254915027
"Restaurant, Chinese, egg rolls, assorted",0.11939999999999999,0.022133891213389125,0.2729,0.09375,0.03291139240506329,0.27735199377985115
"Restaurant, Chinese, fried rice, without meat",0.0296,0.005648535564853558,0.3279,0.04585597826086957,0.013924050632911394,0.19326891036321225
"CRACKER BARREL, steak fries",0.1318,0.02478033472803348,0.30870000000000003,0.036911231884057975,0.04430379746835443,0.28334999444629566
"CRACKER BARREL, grilled sirloin steak",0.0852,0.03185146443514645,0.0,0.3568840579710145,0.0,0.22525824725091637
"CRACKER BARREL, macaroni n' cheese plate, from kid's menu",0.1151,0.04390167364016737,0.1558,0.07314311594202899,0.008860759493670885,0.21304009774519606
"DENNY'S, french fries",0.1413,0.026506276150627617,0.35200000000000004,0.03860960144927537,0.04430379746835443,0.3127846273464401
"DENNY'S, top sirloin steak",0.0734,0.02714435146443515,0.0014000000000000002,0.3272192028985508,0.0,0.20237698544929467
"Restaurant, Chinese, lemon chicken",0.1355,0.02126569037656904,0.2061,0.13439764492753625,0.012658227848101266,0.27979562368099525
"Restaurant, Chinese, general tso's chicken",0.1636,0.02887029288702929,0.2399,0.14605978260869568,0.01139240506329114,0.32744640675330444
"Restaurant, Chinese, kung pao chicken",0.0698,0.014142259414225944,0.0687,0.11050724637681161,0.0189873417721519,0.14361879373542155
"Restaurant, Chinese, vegetable lo mein, without meat",0.0235,0.004853556485355649,0.2016,0.05400815217391305,0.016455696202531647,0.13428857047650783
"Restaurant, Chinese, chicken and vegetables",0.045599999999999995,0.008054393305439332,0.0538,0.09261775362318841,0.01139240506329114,0.10585360435410418
"Restaurant, Chinese, orange chicken",0.1268,0.02533472803347281,0.22460000000000002,0.16372282608695657,0.010126582278481013,0.2907919582361435
"Restaurant, Italian, spaghetti with meat sauce",0.0359,0.011108786610878663,0.16399999999999998,0.06555706521739131,0.020253164556962026,0.1345107186493391
"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",0.0004,0.0,0.8738,0.005095108695652175,0.0012658227848101266,0.3906475619238032
"Pectin, liquid",0.0,0.0,0.021,0.0,0.026582278481012658,0.009330223258913696
"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",0.10099999999999999,0.05782426778242678,0.2611,0.07246376811594205,0.010126582278481013,0.24536265689214706
"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",0.14,0.0221234309623431,0.07,0.016983695652173916,0.0,0.17771853826502276
"Bologna, beef and pork, low fat",0.193,0.07644351464435147,0.026000000000000002,0.13020833333333334,0.0,0.25558147284238586
"Milk dessert, frozen, milk-fat free, chocolate",0.01,0.006244769874476988,0.37700000000000006,0.04868659420289856,0.0,0.19660113295568143
"Whipped topping, frozen, low fat",0.131,0.11791841004184102,0.23600000000000002,0.03396739130434783,0.0,0.2491391758302788
"Cream substitute, powdered, light",0.157,0.0397489539748954,0.7340000000000001,0.02151268115942029,0.0,0.4915028323892036
"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",0.2932,0.19335774058577407,0.5689000000000001,0.115036231884058,0.05063291139240506,0.5910252138176164
"Babyfood, apple yogurt dessert, strained",0.016,0.01081589958158996,0.195,0.009057971014492756,0.006329113924050633,0.1061868266133511
"Vegetable oil-butter spread, reduced calorie",0.53,0.18702928870292887,0.0,0.0,0.0,0.5298233922025991
"Salad dressing, blue or roquefort cheese dressing, light",0.027000000000000003,0.006569037656903766,0.132,0.023777173913043483,0.0,0.09496834388537154
"Salad dressing, french dressing, reduced calorie",0.13,0.019581589958159,0.27,0.004528985507246378,0.0,0.2516938798178385
"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",0.23,0.0831589958158996,0.006999999999999999,0.25701992753623193,0.0,0.3338887037654116
"Mayonnaise, made with tofu",0.3179,0.030554393305439333,0.030600000000000002,0.06736865942028987,0.013924050632911394,0.3578807064311896
"Frankfurter, beef, low fat",0.095,0.015962343096234313,0.016,0.13586956521739132,0.0,0.1553926468954793
"Milk, buttermilk, fluid, cultured, reduced fat",0.02,0.012991631799163182,0.053,0.04642210144927537,0.0,0.06175719204709541
"Pork sausage rice links, brown and serve, cooked",0.3763,0.13415271966527198,0.0236,0.15511775362318841,0.0,0.4475174941686104
"Salad dressing, blue or roquefort cheese dressing, fat-free",0.0101,0.004707112970711298,0.256,0.017210144927536235,0.02278481012658228,0.13062312562479172
"Salad Dressing, mayonnaise-like, fat-free",0.027000000000000003,0.0062761506276150635,0.155,0.002264492753623189,0.024050632911392405,0.09674552926802177
"Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar",0.17500000000000002,0.12002092050209207,0.7122,0.03623188405797102,0.03670886075949367,0.5056092413639898
"Oil, flaxseed, cold pressed",0.9998,0.09389121338912136,0.0,0.0012454710144927537,0.0,1.0
"Cheese, cottage, lowfat, 1% milkfat, lactose reduced",0.01,0.006694560669456068,0.032,0.1403985507246377,0.007594936708860759,0.07930689770076642
"Salad dressing, bacon and tomato",0.35000000000000003,0.056851464435146444,0.02,0.0203804347826087,0.002531645569620253,0.3667666333444407
"Cheese, parmesan, low sodium",0.2999,0.19927824267782426,0.037000000000000005,0.4710144927536233,0.0,0.5010552038209486
"Jams, preserves, marmalade, reduced sugar",0.001,5.2301255230125533e-05,0.376,0.0,0.0189873417721519,0.16805509274686217
"Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",0.0016,0.00010460251046025107,0.91,0.002830615942028986,0.027848101265822787,0.4069754526269021
"Tomato and vegetable juice, low sodium",0.001,0.00014644351464435147,0.045899999999999996,0.006793478260869566,0.010126582278481013,0.02410307675219371
"Turkey, wing, smoked, cooked, with skin, bone removed",0.1241,0.03538702928870293,0.0,0.31023550724637683,0.0,0.24580695323780963
"Turkey, drumstick, smoked, cooked, with skin, bone removed",0.098,0.031945606694560674,0.0,0.3158967391304348,0.0,0.22192602465844719
"Beverages, Chocolate-flavored drink, whey and milk based",0.004,0.0032426778242677827,0.1068,0.007246376811594204,0.007594936708860759,0.054315228257247584
"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",0.4178,0.14371338912133894,0.0143,0.4193840579710145,0.0,0.5885815839164723
"Turkey, light or dark meat, smoked, cooked, skin and bone removed",0.05,0.014309623430962346,0.0,0.3317481884057972,0.0,0.18016216816616681
"Cereals ready-to-eat, POST, Shredded Wheat n' Bran, spoon-size",0.0206,0.004497907949790795,0.8065000000000001,0.12375452898550726,0.1860759493670886,0.4275241586137954
"Cheese, cottage, lowfat, 1% milkfat, with vegetables",0.01,0.006474895397489541,0.03,0.12341485507246379,0.0,0.07175385982450294
Yeast extract spread,0.009000000000000001,0.0,0.20420000000000002,0.2703804347826087,0.08227848101265822,0.20582028212817952
"Babyfood, juice, pear",0.0,0.0,0.1186,0.0,0.0012658227848101266,0.052649116961012994
"Chicken, meatless, breaded, fried",0.1277,0.011820083682008369,0.0851,0.2409420289855073,0.05443037974683544,0.26002443629901145
"Babyfood, meat, beef with vegetables, toddler",0.021,0.008859832635983264,0.08720000000000001,0.03962862318840581,0.02278481012658228,0.07530823058980339
"Frozen novelties, juice type, juice with cream",0.0141,0.0073744769874477,0.2411,0.01596467391304348,0.0012658227848101266,0.12751305120515383
Tofu yogurt,0.018000000000000002,0.0027092050209205024,0.15960000000000002,0.03962862318840581,0.002531645569620253,0.10440964123070087
"Alcoholic beverage, rice (sake)",0.0,0.0,0.05,0.005661231884057972,0.0,0.02443629901144063
"Millet, puffed",0.034,0.007008368200836821,0.8,0.14719202898550726,0.03417721518987342,0.44718427190936355
"Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY",0.03,0.010460251046025106,0.78,0.11322463768115944,0.10126582278481013,0.42097078751527267
"Babyfood, mixed fruit yogurt, strained",0.008,0.00540794979079498,0.1623,0.009057971014492756,0.005063291139240506,0.08363878707097634
"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",0.0452,0.006004184100418411,0.1988,0.05842391304347827,0.0,0.15639231367322004
"Babyfood, rice and apples, dry",0.024,0.005261506276150628,0.8689,0.07586050724637683,0.0379746835443038,0.43985338220593134
"Babyfood, juice, apple - cherry",0.001,0.00020920502092050213,0.11199999999999999,0.002264492753623189,0.0037974683544303796,0.051649450183272244
"Milk, imitation, non-soy",0.02,0.002656903765690377,0.053,0.01811594202898551,0.0,0.050649783405531494
"Babyfood, cereal, rice with pears and apple, dry, instant fortified",0.009000000000000001,0.0019351464435146445,0.885,0.07472826086956523,0.03291139240506329,0.4315228257247584
"Babyfood, banana no tapioca, strained",0.002,0.0007531380753138076,0.2134,0.011322463768115944,0.020253164556962026,0.10129956681106299
"Babyfood, banana apple dessert, strained",0.002,0.0006066945606694561,0.163,0.003396739130434783,0.012658227848101266,0.07575252693546596
"Breakfast bar, corn flake crust with fruit",0.075,0.01569037656903766,0.728,0.04981884057971016,0.026582278481012658,0.4179717871820504
"Cheese, mozzarella, low sodium",0.171,0.11367154811715484,0.031000000000000003,0.31136775362318847,0.0,0.3068977007664112
"Mayonnaise dressing, no cholesterol",0.778,0.11280334728033475,0.003,0.0,0.0,0.7790736421192935
"Oil, corn, peanut, and olive",1.0,0.15028242677824272,0.0,0.0,0.0,0.9996667777407531
"Pie fillings, blueberry, canned",0.002,0.0,0.44380000000000003,0.004642210144927537,0.03291139240506329,0.201044096412307
"Beverages, Cocktail mix, non-alcoholic, concentrated, frozen",0.0001,3.1380753138075316e-05,0.716,0.0009057971014492755,0.0,0.3185604798400533
"Puddings, chocolate flavor, low calorie, regular, dry mix",0.03,0.01650627615062762,0.7442000000000001,0.11413043478260872,0.12784810126582277,0.4054204154170832
"Puddings, all flavors except chocolate, low calorie, regular, dry mix",0.001,0.0001882845188284519,0.8604,0.01811594202898551,0.01139240506329114,0.3904254137509719
"Mollusks, scallop, (bay and sea), cooked, steamed",0.0084,0.002280334728033473,0.0541,0.23256340579710147,0.0,0.12373653226702211
"Syrup, Cane",0.0,0.0,0.7314,0.0,0.0,0.3250027768521604
"Mollusks, snail, raw",0.013999999999999999,0.003776150627615063,0.02,0.1822916666666667,0.0,0.09441297345329334
"Turtle, green, raw",0.005,0.0013284518828451885,0.0,0.2241847826086957,0.0,0.09296901032989004
"Lemons, raw, without peel",0.003,0.00040794979079497915,0.0932,0.01245471014492754,0.03544303797468354,0.04931689436854382
"Lemon juice, raw",0.0024,0.00041841004184100427,0.069,0.00396286231884058,0.0037974683544303796,0.03465511496167944
"Lemon juice from concentrate, canned or bottled",0.0007000000000000001,0.00028242677824267783,0.0562,0.005095108695652175,0.008860759493670885,0.027657447517494167
"Lemon peel, raw",0.003,0.00040794979079497915,0.16,0.016983695652173916,0.1341772151898734,0.08075086082416973
"Prickly pears, raw",0.0051,0.0007008368200836821,0.09570000000000001,0.008265398550724638,0.04556962025316456,0.05087193157836276
"Plums, dried (prunes), stewed, without added sugar",0.0016,0.00010460251046025107,0.2808,0.010869565217391306,0.039240506329113925,0.13062312562479172
"Plums, dried (prunes), stewed, with added sugar",0.0022,0.0001778242677824268,0.32880000000000004,0.01234148550724638,0.04810126582278481,0.1531711651671665
"Prune juice, canned",0.0003,3.1380753138075316e-05,0.1745,0.006906702898550726,0.012658227848101266,0.08052871265133844
"Pummelo, raw",0.0004,0.0,0.0962,0.008605072463768118,0.012658227848101266,0.04654004220815284
"Raspberries, canned, red, heavy syrup pack, solids and liquids",0.0012,5.2301255230125533e-05,0.2336,0.009397644927536232,0.04177215189873418,0.10863045651449517
"Raspberries, frozen, red, sweetened",0.0016,5.2301255230125533e-05,0.2616,0.00792572463768116,0.055696202531645575,0.12095968010663113
"Rhubarb, raw",0.002,0.0005543933054393305,0.0454,0.01019021739130435,0.02278481012658228,0.02621348439409086
"Sapodilla, raw",0.011000000000000001,0.0020292887029288707,0.1996,0.004981884057971015,0.0670886075949367,0.1016327890703099
"Sapote, mamey, raw",0.0046,0.001767782426778243,0.321,0.01641757246376812,0.06835443037974684,0.15361546151282907
"Soursop, raw",0.003,0.0005334728033472804,0.1684,0.011322463768115944,0.04177215189873418,0.08230589803398866
"Tamarinds, raw",0.006,0.002845188284518829,0.625,0.03170289855072464,0.06455696202531645,0.29612351438409423
"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",0.001,0.00019874476987447701,0.2236,0.004642210144927537,0.016455696202531647,0.10218815950238809
"Watermelon, raw",0.0015,0.00016736401673640169,0.0755,0.006906702898550726,0.005063291139240506,0.037765189381317336
"Maraschino cherries, canned, drained",0.0021,0.00040794979079497915,0.4197,0.0024909420289855075,0.04050632911392405,0.1894923914250805
"Pineapple, canned, juice pack, drained",0.0011,8.368200836820084e-05,0.15560000000000002,0.005774456521739132,0.016455696202531647,0.07253137842941242
"Apricots, canned, heavy syrup, drained",0.0011,7.322175732217574e-05,0.21309999999999998,0.007246376811594204,0.03417721518987342,0.09863378873708764
"Cherries, sour, canned, water pack, drained",0.0021,0.0,0.1045,0.0078125,0.015189873417721518,0.0515383760968566
"Cherries, sweet, canned, pitted, heavy syrup, drained",0.0021,0.00042887029288702933,0.2107,0.008265398550724638,0.02911392405063291,0.09896701099633455
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",0.0013000000000000002,0.00023012552301255232,0.113,0.0011322463768115945,0.002531645569620253,0.051982672442519154
"Applesauce, canned, unsweetened, with added ascorbic acid",0.001,8.368200836820084e-05,0.1127,0.0019248188405797107,0.013924050632911394,0.05187159835610353
"Applesauce, canned, sweetened, with salt",0.0018,0.0003138075313807532,0.1991,0.00203804347826087,0.015189873417721518,0.09108075086082416
"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid",0.001,0.0001882845188284519,0.11539999999999999,0.0015851449275362322,0.0012658227848101266,0.05287126513384428
"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",0.0016,0.0,0.1501,0.004415760869565218,0.039240506329113925,0.06997667444185271
"Pears, raw, red anjou",0.0014000000000000002,0.0,0.1494,0.0037364130434782614,0.0379746835443038,0.06919915583694324
"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",0.0009,0.0,0.161,0.00407608695652174,0.039240506329113925,0.07397534155281572
"Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)",0.001,0.0,0.15789999999999998,0.004981884057971015,0.039240506329113925,0.07308674886149061
Prune puree,0.002,0.00016736401673640169,0.6509999999999999,0.023777173913043483,0.04177215189873418,0.30056647784071977
"Abiyuch, raw",0.001,0.00014644351464435147,0.17600000000000002,0.016983695652173916,0.0670886075949367,0.08586026879928912
"Rowal, raw",0.02,0.002562761506276151,0.239,0.026041666666666668,0.07848101265822785,0.13639897811840498
"Guava nectar, canned, with added ascorbic acid",0.0006,0.00020920502092050213,0.1625,0.001019021739130435,0.012658227848101266,0.07319782294790626
"Mango nectar, canned",0.0006,0.00014644351464435147,0.13119999999999998,0.0012454710144927537,0.0037974683544303796,0.05942463623236699
"Tamarind nectar, canned",0.0012,0.0,0.14730000000000001,0.001019021739130435,0.006329113924050633,0.0670887481950461
"Pomegranate juice, bottled",0.0029,0.0008054393305439332,0.1313,0.0016983695652173915,0.0012658227848101266,0.061868266133511055
